GameKey,SeasonType,Season,Week,Date,AwayTeam,HomeTeam,Channel,PointSpread,OverUnder,StadiumID,Canceled,GeoLat,GeoLong,ForecastTempLow,ForecastTempHigh,ForecastDescription,ForecastWindChill,ForecastWindSpeed,AwayTeamMoneyLine,HomeTeamMoneyLine,Day,DateTime,GlobalGameID,GlobalAwayTeamID,GlobalHomeTeamID,ScoreID,Status,IsClosed,DateTimeUTC,StadiumDetails
202410116,1,2024,1,2024-09-05T20:40:00,BAL,KC,NBC,-1.1,46.0,15.0,False,,,65.0,73.0,Light Rain,73.0,5,48.0,-56.0,2024-09-05T00:00:00,2024-09-05T20:40:00,18684,3,16,18684,Final,,2024-09-06T00:40:00,"{'StadiumID': 15, 'Name': 'Arrowhead Stadium', 'City': 'Kansas City', 'State': 'MO', 'Country': 'USA', 'Capacity': 76416, 'PlayingSurface': 'Grass', 'GeoLat': 39.048889, 'GeoLong': -94.483889, 'Type': 'Outdoor'}"
202410126,1,2024,1,2024-09-06T20:15:00,GB,PHI,PEA,-0.6,49.5,87.0,False,,,62.0,63.0,Broken Clouds,63.0,7,40.0,-48.0,2024-09-06T00:00:00,2024-09-06T20:15:00,18683,12,26,18683,Final,,2024-09-07T00:15:00,"{'StadiumID': 87, 'Name': 'Arena Corinthians', 'City': 'Sao Paulo', 'State': None, 'Country': 'Brazil', 'Capacity': 47252, 'PlayingSurface': 'Grass', 'GeoLat': -23.54525, 'GeoLong': -46.474278, 'Type': 'Outdoor'}"
202410102,1,2024,1,2024-09-08T13:00:00,PIT,ATL,FOX,-1.5,43.0,45.0,False,,,70.0,70.0,Clear Sky,70.0,7,64.0,-77.0,2024-09-08T00:00:00,2024-09-08T13:00:00,18675,28,2,18675,Final,,2024-09-08T17:00:00,"{'StadiumID': 45, 'Name': 'Mercedes-Benz Stadium', 'City': 'Atlanta', 'State': 'GA', 'Country': 'USA', 'Capacity': 71000, 'PlayingSurface': 'Artificial', 'GeoLat': 33.755556, 'GeoLong': -84.401, 'Type': 'RetractableDome'}"
202410104,1,2024,1,2024-09-08T13:00:00,ARI,BUF,CBS,-2.5,45.5,1.0,False,,,58.0,59.0,Scattered Clouds,58.0,12,93.0,-116.0,2024-09-08T00:00:00,2024-09-08T13:00:00,18676,1,4,18676,Final,,2024-09-08T17:00:00,"{'StadiumID': 1, 'Name': 'Highmark Stadium', 'City': 'Orchard Park', 'State': 'NY', 'Country': 'USA', 'Capacity': 71608, 'PlayingSurface': 'Artificial', 'GeoLat': 42.773758, 'GeoLong': -78.786837, 'Type': 'Outdoor'}"
202410106,1,2024,1,2024-09-08T13:00:00,TEN,CHI,FOX,-1.5,43.0,20.0,False,,,63.0,64.0,Scattered Clouds,64.0,8,63.0,-76.0,2024-09-08T00:00:00,2024-09-08T13:00:00,18677,34,6,18677,Final,,2024-09-08T17:00:00,"{'StadiumID': 20, 'Name': 'Soldier Field', 'City': 'Chicago', 'State': 'IL', 'Country': 'USA', 'Capacity': 61500, 'PlayingSurface': 'Grass', 'GeoLat': 41.86232, 'GeoLong': -87.616699, 'Type': 'Outdoor'}"
202410107,1,2024,1,2024-09-08T13:00:00,NE,CIN,CBS,-2.9,41.0,5.0,False,,,54.0,56.0,Clear Sky,54.0,2,118.0,-152.0,2024-09-08T00:00:00,2024-09-08T13:00:00,18678,21,7,18678,Final,,2024-09-08T17:00:00,"{'StadiumID': 5, 'Name': 'Paycor Stadium', 'City': 'Cincinnati', 'State': 'OH', 'Country': 'USA', 'Capacity': 65515, 'PlayingSurface': 'Artificial', 'GeoLat': 39.095309, 'GeoLong': -84.516003, 'Type': 'Outdoor'}"
202410114,1,2024,1,2024-09-08T13:00:00,HOU,IND,CBS,0.4,48.5,9.0,False,,,54.0,58.0,Clear Sky,54.0,2,-61.0,51.0,2024-09-08T00:00:00,2024-09-08T13:00:00,18679,13,14,18679,Final,,2024-09-08T17:00:00,"{'StadiumID': 9, 'Name': 'Lucas Oil Stadium', 'City': 'Indianapolis', 'State': 'IN', 'Country': 'USA', 'Capacity': 67000, 'PlayingSurface': 'Artificial', 'GeoLat': 39.760056, 'GeoLong': -86.163806, 'Type': 'RetractableDome'}"
202410119,1,2024,1,2024-09-08T13:00:00,JAX,MIA,CBS,-1.3,49.5,2.0,False,,,85.0,85.0,Clear Sky,85.0,10,59.0,-70.0,2024-09-08T00:00:00,2024-09-08T13:00:00,18680,15,19,18680,Final,,2024-09-08T17:00:00,"{'StadiumID': 2, 'Name': 'Hard Rock Stadium', 'City': 'Miami Gardens', 'State': 'FL', 'Country': 'USA', 'Capacity': 64767, 'PlayingSurface': 'Grass', 'GeoLat': 25.958056, 'GeoLong': -80.238889, 'Type': 'Outdoor'}"
202410122,1,2024,1,2024-09-08T13:00:00,CAR,NO,FOX,-1.3,41.5,27.0,False,,,75.0,78.0,Broken Clouds,78.0,10,61.0,-74.0,2024-09-08T00:00:00,2024-09-08T13:00:00,18681,5,22,18681,Final,,2024-09-08T17:00:00,"{'StadiumID': 27, 'Name': 'Caesars Superdome', 'City': 'New Orleans', 'State': 'LA', 'Country': 'USA', 'Capacity': 73208, 'PlayingSurface': 'Artificial', 'GeoLat': 29.950833, 'GeoLong': -90.081111, 'Type': 'Dome'}"
202410123,1,2024,1,2024-09-08T13:00:00,MIN,NYG,FOX,0.1,42.0,3.0,False,,,60.0,61.0,Clear Sky,60.0,7,-43.0,-41.0,2024-09-08T00:00:00,2024-09-08T13:00:00,18682,20,23,18682,Final,,2024-09-08T17:00:00,"{'StadiumID': 3, 'Name': 'MetLife Stadium', 'City': 'East Rutherford', 'State': 'NJ', 'Country': 'USA', 'Capacity': 82500, 'PlayingSurface': 'Artificial', 'GeoLat': 40.813528, 'GeoLong': -74.074361, 'Type': 'Outdoor'}"
202410129,1,2024,1,2024-09-08T16:05:00,LV,LAC,CBS,-1.1,40.5,54.0,False,,,83.0,83.0,Clear Sky,83.0,3,50.0,-59.0,2024-09-08T00:00:00,2024-09-08T16:05:00,18673,25,29,18673,Final,,2024-09-08T20:05:00,"{'StadiumID': 54, 'Name': 'SoFi Stadium', 'City': 'Inglewood', 'State': 'CA', 'Country': 'USA', 'Capacity': 70240, 'PlayingSurface': 'Artificial', 'GeoLat': 33.95345, 'GeoLong': -118.3392, 'Type': 'Dome'}"
202410130,1,2024,1,2024-09-08T16:05:00,DEN,SEA,CBS,-2.5,42.0,31.0,False,,,63.0,65.0,Few Clouds,65.0,5,88.0,-108.0,2024-09-08T00:00:00,2024-09-08T16:05:00,18674,10,30,18674,Final,,2024-09-08T20:05:00,"{'StadiumID': 31, 'Name': 'Lumen Field', 'City': 'Seattle', 'State': 'WA', 'Country': 'USA', 'Capacity': 68740, 'PlayingSurface': 'Artificial', 'GeoLat': 47.5952, 'GeoLong': -122.331625, 'Type': 'Outdoor'}"
202410108,1,2024,1,2024-09-08T16:25:00,DAL,CLE,FOX,-0.8,41.5,6.0,False,,,59.0,60.0,Few Clouds,59.0,7,42.0,-51.0,2024-09-08T00:00:00,2024-09-08T16:25:00,18671,9,8,18671,Final,,2024-09-08T20:25:00,"{'StadiumID': 6, 'Name': 'Huntington Bank Field', 'City': 'Cleveland', 'State': 'OH', 'Country': 'USA', 'Capacity': 67431, 'PlayingSurface': 'Grass', 'GeoLat': 41.506111, 'GeoLong': -81.699444, 'Type': 'Outdoor'}"
202410133,1,2024,1,2024-09-08T16:25:00,WAS,TB,FOX,-1.5,42.5,24.0,False,,,78.0,79.0,Light Rain,78.0,7,63.0,-76.0,2024-09-08T00:00:00,2024-09-08T16:25:00,18672,35,33,18672,Final,,2024-09-08T20:25:00,"{'StadiumID': 24, 'Name': 'Raymond James Stadium', 'City': 'Tampa Bay', 'State': 'FL', 'Country': 'USA', 'Capacity': 69218, 'PlayingSurface': 'Grass', 'GeoLat': 27.975833, 'GeoLong': -82.503333, 'Type': 'Outdoor'}"
202410111,1,2024,1,2024-09-08T20:20:00,LAR,DET,NBC,-2.1,53.5,21.0,False,,,59.0,61.0,Broken Clouds,61.0,5,77.0,-94.0,2024-09-08T00:00:00,2024-09-08T20:20:00,18670,32,11,18670,F/OT,,2024-09-09T00:20:00,"{'StadiumID': 21, 'Name': 'Ford Field', 'City': 'Detroit', 'State': 'MI', 'Country': 'USA', 'Capacity': 65000, 'PlayingSurface': 'Artificial', 'GeoLat': 42.340021, 'GeoLong': -83.045556, 'Type': 'Dome'}"
202410131,1,2024,1,2024-09-09T20:15:00,NYJ,SF,ABC,-1.3,43.5,37.0,False,,,63.0,64.0,Clear Sky,64.0,3,62.0,-75.0,2024-09-09T00:00:00,2024-09-09T20:15:00,18669,24,31,18669,Final,,2024-09-10T00:15:00,"{'StadiumID': 37, 'Name': ""Levi's Stadium"", 'City': 'Santa Clara', 'State': 'CA', 'Country': 'USA', 'Capacity': 68500, 'PlayingSurface': 'Grass', 'GeoLat': 37.403, 'GeoLong': -121.970274, 'Type': 'Outdoor'}"
202410219,1,2024,2,2024-09-12T20:15:00,BUF,MIA,AMZN,-1.0,49.0,2.0,False,,,84.0,86.0,Scattered Clouds,84.0,6,45.0,-53.0,2024-09-12T00:00:00,2024-09-12T20:15:00,18700,4,19,18700,Final,,2024-09-13T00:15:00,"{'StadiumID': 2, 'Name': 'Hard Rock Stadium', 'City': 'Miami Gardens', 'State': 'FL', 'Country': 'USA', 'Capacity': 64767, 'PlayingSurface': 'Grass', 'GeoLat': 25.958056, 'GeoLong': -80.238889, 'Type': 'Outdoor'}"
202410203,1,2024,2,2024-09-15T13:00:00,LV,BAL,CBS,-3.2,42.5,7.0,False,,,65.0,66.0,Broken Clouds,66.0,8,131.0,-172.0,2024-09-15T00:00:00,2024-09-15T13:00:00,18690,25,3,18690,Final,,2024-09-15T17:00:00,"{'StadiumID': 7, 'Name': 'M&T Bank Stadium', 'City': 'Baltimore', 'State': 'MD', 'Country': 'USA', 'Capacity': 71008, 'PlayingSurface': 'Grass', 'GeoLat': 39.278056, 'GeoLong': -76.622778, 'Type': 'Outdoor'}"
202410205,1,2024,2,2024-09-15T13:00:00,LAC,CAR,CBS,0.7,38.5,26.0,False,,,68.0,68.0,Broken Clouds,68.0,10,-82.0,68.0,2024-09-15T00:00:00,2024-09-15T13:00:00,18691,29,5,18691,Final,,2024-09-15T17:00:00,"{'StadiumID': 26, 'Name': 'Bank of America Stadium', 'City': 'Charlotte', 'State': 'NC', 'Country': 'USA', 'Capacity': 74867, 'PlayingSurface': 'Artificial', 'GeoLat': 35.225833, 'GeoLong': -80.852778, 'Type': 'Outdoor'}"
202410209,1,2024,2,2024-09-15T13:00:00,NO,DAL,FOX,-2.5,47.0,17.0,False,,,77.0,80.0,Clear Sky,80.0,8,89.0,-110.0,2024-09-15T00:00:00,2024-09-15T13:00:00,18692,22,9,18692,Final,,2024-09-15T17:00:00,"{'StadiumID': 17, 'Name': 'AT&T Stadium', 'City': 'Arlington', 'State': 'TX', 'Country': 'USA', 'Capacity': 80000, 'PlayingSurface': 'Artificial', 'GeoLat': 32.747778, 'GeoLong': -97.092778, 'Type': 'RetractableDome'}"
202410211,1,2024,2,2024-09-15T13:00:00,TB,DET,FOX,-2.9,52.0,21.0,False,,,68.0,69.0,Clear Sky,68.0,4,112.0,-143.0,2024-09-15T00:00:00,2024-09-15T13:00:00,18693,33,11,18693,Final,,2024-09-15T17:00:00,"{'StadiumID': 21, 'Name': 'Ford Field', 'City': 'Detroit', 'State': 'MI', 'Country': 'USA', 'Capacity': 65000, 'PlayingSurface': 'Artificial', 'GeoLat': 42.340021, 'GeoLong': -83.045556, 'Type': 'Dome'}"
202410212,1,2024,2,2024-09-15T13:00:00,IND,GB,FOX,0.4,41.5,22.0,False,,,66.0,66.0,Clear Sky,66.0,6,-53.0,45.0,2024-09-15T00:00:00,2024-09-15T13:00:00,18694,14,12,18694,Final,,2024-09-15T17:00:00,"{'StadiumID': 22, 'Name': 'Lambeau Field', 'City': 'Green Bay', 'State': 'WI', 'Country': 'USA', 'Capacity': 81441, 'PlayingSurface': 'Grass', 'GeoLat': 44.501389, 'GeoLong': -88.062222, 'Type': 'Outdoor'}"
202410215,1,2024,2,2024-09-15T13:00:00,CLE,JAX,CBS,-1.1,41.5,10.0,False,,,75.0,76.0,Light Rain,76.0,8,54.0,-65.0,2024-09-15T00:00:00,2024-09-15T13:00:00,18695,8,15,18695,Final,,2024-09-15T17:00:00,"{'StadiumID': 10, 'Name': 'EverBank Stadium', 'City': 'Jacksonville', 'State': 'FL', 'Country': 'USA', 'Capacity': 67814, 'PlayingSurface': 'Grass', 'GeoLat': 30.323889, 'GeoLong': -81.6375, 'Type': 'Outdoor'}"
202410220,1,2024,2,2024-09-15T13:00:00,SF,MIN,CBS,0.6,46.5,42.0,False,,,75.0,75.0,Light Rain,75.0,7,-81.0,67.0,2024-09-15T00:00:00,2024-09-15T13:00:00,18696,31,20,18696,Final,,2024-09-15T17:00:00,"{'StadiumID': 42, 'Name': 'U.S. Bank Stadium', 'City': 'Minneapolis', 'State': 'MN', 'Country': 'USA', 'Capacity': 66655, 'PlayingSurface': 'Artificial', 'GeoLat': 44.974288, 'GeoLong': -93.258, 'Type': 'Dome'}"
202410221,1,2024,2,2024-09-15T13:00:00,SEA,NE,FOX,0.4,39.0,4.0,False,,,52.0,53.0,Clear Sky,53.0,3,-64.0,53.0,2024-09-15T00:00:00,2024-09-15T13:00:00,18697,30,21,18697,F/OT,,2024-09-15T17:00:00,"{'StadiumID': 4, 'Name': 'Gillette Stadium', 'City': 'Foxborough', 'State': 'MA', 'Country': 'USA', 'Capacity': 64628, 'PlayingSurface': 'Artificial', 'GeoLat': 42.090866, 'GeoLong': -71.264244, 'Type': 'Outdoor'}"
202410234,1,2024,2,2024-09-15T13:00:00,NYJ,TEN,CBS,0.5,41.0,12.0,False,,,73.0,74.0,Broken Clouds,74.0,3,-74.0,61.0,2024-09-15T00:00:00,2024-09-15T13:00:00,18698,24,34,18698,Final,,2024-09-15T17:00:00,"{'StadiumID': 12, 'Name': 'Nissan Stadium', 'City': 'Nashville', 'State': 'TN', 'Country': 'USA', 'Capacity': 69143, 'PlayingSurface': 'Grass', 'GeoLat': 36.166389, 'GeoLong': -86.771389, 'Type': 'Outdoor'}"
202410235,1,2024,2,2024-09-15T13:00:00,NYG,WAS,FOX,-0.6,43.0,19.0,False,,,61.0,63.0,Scattered Clouds,63.0,5,39.0,-47.0,2024-09-15T00:00:00,2024-09-15T13:00:00,18699,23,35,18699,Final,,2024-09-15T17:00:00,"{'StadiumID': 19, 'Name': 'Northwest Stadium', 'City': 'Landover', 'State': 'MD', 'Country': 'USA', 'Capacity': 62000, 'PlayingSurface': 'Grass', 'GeoLat': 38.907778, 'GeoLong': -76.864444, 'Type': 'Outdoor'}"
202410201,1,2024,2,2024-09-15T16:05:00,LAR,ARI,FOX,0.0,47.5,29.0,False,,,87.0,89.0,Clear Sky,89.0,8,-42.0,-42.0,2024-09-15T00:00:00,2024-09-15T16:05:00,18689,32,1,18689,Final,,2024-09-15T20:05:00,"{'StadiumID': 29, 'Name': 'State Farm Stadium', 'City': 'Glendale', 'State': 'AZ', 'Country': 'USA', 'Capacity': 63400, 'PlayingSurface': 'Grass', 'GeoLat': 33.528, 'GeoLong': -112.263036, 'Type': 'RetractableDome'}"
202410210,1,2024,2,2024-09-15T16:25:00,PIT,DEN,CBS,0.4,36.5,13.0,False,,,66.0,70.0,Broken Clouds,66.0,4,-56.0,47.0,2024-09-15T00:00:00,2024-09-15T16:25:00,18687,28,10,18687,Final,,2024-09-15T20:25:00,"{'StadiumID': 13, 'Name': 'Empower Field at Mile High', 'City': 'Denver', 'State': 'CO', 'Country': 'USA', 'Capacity': 76125, 'PlayingSurface': 'Grass', 'GeoLat': 39.743889, 'GeoLong': -105.020097, 'Type': 'Outdoor'}"
202410216,1,2024,2,2024-09-15T16:25:00,CIN,KC,CBS,-2.5,47.5,15.0,False,,,70.0,74.0,Few Clouds,74.0,9,89.0,-110.0,2024-09-15T00:00:00,2024-09-15T16:25:00,18688,7,16,18688,Final,,2024-09-15T20:25:00,"{'StadiumID': 15, 'Name': 'Arrowhead Stadium', 'City': 'Kansas City', 'State': 'MO', 'Country': 'USA', 'Capacity': 76416, 'PlayingSurface': 'Grass', 'GeoLat': 39.048889, 'GeoLong': -94.483889, 'Type': 'Outdoor'}"
202410213,1,2024,2,2024-09-15T20:20:00,CHI,HOU,NBC,-2.5,45.5,11.0,False,,,80.0,82.0,Clear Sky,82.0,7,87.0,-107.0,2024-09-15T00:00:00,2024-09-15T20:20:00,18686,6,13,18686,Final,,2024-09-16T00:20:00,"{'StadiumID': 11, 'Name': 'NRG Stadium', 'City': 'Houston', 'State': 'TX', 'Country': 'USA', 'Capacity': 72220, 'PlayingSurface': 'Artificial', 'GeoLat': 29.684722, 'GeoLong': -95.410833, 'Type': 'RetractableDome'}"
202410226,1,2024,2,2024-09-16T20:15:00,ATL,PHI,ESPN,-2.1,46.5,18.0,False,,,66.0,67.0,Overcast Clouds,67.0,6,78.0,-94.0,2024-09-16T00:00:00,2024-09-16T20:15:00,18685,2,26,18685,Final,,2024-09-17T00:15:00,"{'StadiumID': 18, 'Name': 'Lincoln Financial Field', 'City': 'Philadelphia', 'State': 'PA', 'Country': 'USA', 'Capacity': 67594, 'PlayingSurface': 'Grass', 'GeoLat': 39.900833, 'GeoLong': -75.167469, 'Type': 'Outdoor'}"
202410324,1,2024,3,2024-09-19T20:15:00,NE,NYJ,AMZN,-2.5,39.0,3.0,False,,,70.0,71.0,Scattered Clouds,71.0,7,91.0,-112.0,2024-09-19T00:00:00,2024-09-19T20:15:00,18716,21,24,18716,Final,,2024-09-20T00:15:00,"{'StadiumID': 3, 'Name': 'MetLife Stadium', 'City': 'East Rutherford', 'State': 'NJ', 'Country': 'USA', 'Capacity': 82500, 'PlayingSurface': 'Artificial', 'GeoLat': 40.813528, 'GeoLong': -74.074361, 'Type': 'Outdoor'}"
202410308,1,2024,3,2024-09-22T13:00:00,NYG,CLE,FOX,-2.5,38.0,6.0,False,,,69.0,69.0,Light Rain,69.0,10,89.0,-112.0,2024-09-22T00:00:00,2024-09-22T13:00:00,18709,23,8,18709,Final,,2024-09-22T17:00:00,"{'StadiumID': 6, 'Name': 'Huntington Bank Field', 'City': 'Cleveland', 'State': 'OH', 'Country': 'USA', 'Capacity': 67431, 'PlayingSurface': 'Grass', 'GeoLat': 41.506111, 'GeoLong': -81.699444, 'Type': 'Outdoor'}"
202410314,1,2024,3,2024-09-22T13:00:00,CHI,IND,CBS,-0.8,43.5,9.0,False,,,67.0,68.0,Broken Clouds,68.0,5,42.0,-50.0,2024-09-22T00:00:00,2024-09-22T13:00:00,18710,6,14,18710,Final,,2024-09-22T17:00:00,"{'StadiumID': 9, 'Name': 'Lucas Oil Stadium', 'City': 'Indianapolis', 'State': 'IN', 'Country': 'USA', 'Capacity': 67000, 'PlayingSurface': 'Artificial', 'GeoLat': 39.760056, 'GeoLong': -86.163806, 'Type': 'RetractableDome'}"
202410320,1,2024,3,2024-09-22T13:00:00,HOU,MIN,CBS,0.2,46.5,42.0,False,,,54.0,57.0,Clear Sky,54.0,2,-48.0,40.0,2024-09-22T00:00:00,2024-09-22T13:00:00,18711,13,20,18711,Final,,2024-09-22T17:00:00,"{'StadiumID': 42, 'Name': 'U.S. Bank Stadium', 'City': 'Minneapolis', 'State': 'MN', 'Country': 'USA', 'Capacity': 66655, 'PlayingSurface': 'Artificial', 'GeoLat': 44.974288, 'GeoLong': -93.258, 'Type': 'Dome'}"
202410322,1,2024,3,2024-09-22T13:00:00,PHI,NO,FOX,-1.0,49.0,27.0,False,,,77.0,79.0,Clear Sky,79.0,4,46.0,-55.0,2024-09-22T00:00:00,2024-09-22T13:00:00,18712,26,22,18712,Final,,2024-09-22T17:00:00,"{'StadiumID': 27, 'Name': 'Caesars Superdome', 'City': 'New Orleans', 'State': 'LA', 'Country': 'USA', 'Capacity': 73208, 'PlayingSurface': 'Artificial', 'GeoLat': 29.950833, 'GeoLong': -90.081111, 'Type': 'Dome'}"
202410328,1,2024,3,2024-09-22T13:00:00,LAC,PIT,CBS,-1.0,36.0,8.0,False,,,70.0,72.0,Overcast Clouds,72.0,4,46.0,-54.0,2024-09-22T00:00:00,2024-09-22T13:00:00,18713,29,28,18713,Final,,2024-09-22T17:00:00,"{'StadiumID': 8, 'Name': 'Acrisure Stadium', 'City': 'Pittsburgh', 'State': 'PA', 'Country': 'USA', 'Capacity': 68400, 'PlayingSurface': 'Grass', 'GeoLat': 40.446667, 'GeoLong': -80.015833, 'Type': 'Outdoor'}"
202410333,1,2024,3,2024-09-22T13:00:00,DEN,TB,FOX,-2.3,40.5,24.0,False,,,79.0,79.0,Few Clouds,79.0,10,83.0,-102.0,2024-09-22T00:00:00,2024-09-22T13:00:00,18714,10,33,18714,Final,,2024-09-22T17:00:00,"{'StadiumID': 24, 'Name': 'Raymond James Stadium', 'City': 'Tampa Bay', 'State': 'FL', 'Country': 'USA', 'Capacity': 69218, 'PlayingSurface': 'Grass', 'GeoLat': 27.975833, 'GeoLong': -82.503333, 'Type': 'Outdoor'}"
202410334,1,2024,3,2024-09-22T13:00:00,GB,TEN,FOX,-1.1,37.0,12.0,False,,,75.0,75.0,Clear Sky,75.0,3,51.0,-62.0,2024-09-22T00:00:00,2024-09-22T13:00:00,18715,12,34,18715,Final,,2024-09-22T17:00:00,"{'StadiumID': 12, 'Name': 'Nissan Stadium', 'City': 'Nashville', 'State': 'TN', 'Country': 'USA', 'Capacity': 69143, 'PlayingSurface': 'Grass', 'GeoLat': 36.166389, 'GeoLong': -86.771389, 'Type': 'Outdoor'}"
202410325,1,2024,3,2024-09-22T16:05:00,CAR,LV,CBS,-2.1,40.0,53.0,False,,,81.0,83.0,Clear Sky,83.0,6,77.0,-94.0,2024-09-22T00:00:00,2024-09-22T16:05:00,18707,5,25,18707,Final,,2024-09-22T20:05:00,"{'StadiumID': 53, 'Name': 'Allegiant Stadium', 'City': 'Las Vegas', 'State': 'NV', 'Country': 'USA', 'Capacity': 65000, 'PlayingSurface': 'Grass', 'GeoLat': 36.090833, 'GeoLong': -115.183611, 'Type': 'Dome'}"
202410330,1,2024,3,2024-09-22T16:05:00,MIA,SEA,CBS,-1.5,41.5,31.0,False,,,59.0,62.0,Scattered Clouds,62.0,2,69.0,-83.0,2024-09-22T00:00:00,2024-09-22T16:05:00,18708,19,30,18708,Final,,2024-09-22T20:05:00,"{'StadiumID': 31, 'Name': 'Lumen Field', 'City': 'Seattle', 'State': 'WA', 'Country': 'USA', 'Capacity': 68740, 'PlayingSurface': 'Artificial', 'GeoLat': 47.5952, 'GeoLong': -122.331625, 'Type': 'Outdoor'}"
202410301,1,2024,3,2024-09-22T16:25:00,DET,ARI,FOX,0.4,51.5,29.0,False,,,86.0,87.0,Few Clouds,86.0,3,-58.0,48.0,2024-09-22T00:00:00,2024-09-22T16:25:00,18704,11,1,18704,Final,,2024-09-22T20:25:00,"{'StadiumID': 29, 'Name': 'State Farm Stadium', 'City': 'Glendale', 'State': 'AZ', 'Country': 'USA', 'Capacity': 63400, 'PlayingSurface': 'Grass', 'GeoLat': 33.528, 'GeoLong': -112.263036, 'Type': 'RetractableDome'}"
202410309,1,2024,3,2024-09-22T16:25:00,BAL,DAL,FOX,0.2,47.5,17.0,False,,,79.0,83.0,Broken Clouds,83.0,8,-46.0,38.0,2024-09-22T00:00:00,2024-09-22T16:25:00,18705,3,9,18705,Final,,2024-09-22T20:25:00,"{'StadiumID': 17, 'Name': 'AT&T Stadium', 'City': 'Arlington', 'State': 'TX', 'Country': 'USA', 'Capacity': 80000, 'PlayingSurface': 'Artificial', 'GeoLat': 32.747778, 'GeoLong': -97.092778, 'Type': 'RetractableDome'}"
202410332,1,2024,3,2024-09-22T16:25:00,SF,LAR,FOX,0.9,44.5,54.0,False,,,64.0,67.0,Broken Clouds,64.0,4,-106.0,86.0,2024-09-22T00:00:00,2024-09-22T16:25:00,18706,31,32,18706,Final,,2024-09-22T20:25:00,"{'StadiumID': 54, 'Name': 'SoFi Stadium', 'City': 'Inglewood', 'State': 'CA', 'Country': 'USA', 'Capacity': 70240, 'PlayingSurface': 'Artificial', 'GeoLat': 33.95345, 'GeoLong': -118.3392, 'Type': 'Dome'}"
202410302,1,2024,3,2024-09-22T20:20:00,KC,ATL,NBC,0.4,46.5,45.0,False,,,78.0,80.0,Scattered Clouds,78.0,3,-66.0,54.0,2024-09-22T00:00:00,2024-09-22T20:20:00,18703,16,2,18703,Final,,2024-09-23T00:20:00,"{'StadiumID': 45, 'Name': 'Mercedes-Benz Stadium', 'City': 'Atlanta', 'State': 'GA', 'Country': 'USA', 'Capacity': 71000, 'PlayingSurface': 'Artificial', 'GeoLat': 33.755556, 'GeoLong': -84.401, 'Type': 'RetractableDome'}"
202410304,1,2024,3,2024-09-23T19:30:00,JAX,BUF,ESPN,-1.5,46.5,1.0,False,,,63.0,63.0,Broken Clouds,63.0,8,70.0,-86.0,2024-09-23T00:00:00,2024-09-23T19:30:00,18702,15,4,18702,Final,,2024-09-23T23:30:00,"{'StadiumID': 1, 'Name': 'Highmark Stadium', 'City': 'Orchard Park', 'State': 'NY', 'Country': 'USA', 'Capacity': 71608, 'PlayingSurface': 'Artificial', 'GeoLat': 42.773758, 'GeoLong': -78.786837, 'Type': 'Outdoor'}"
202410307,1,2024,3,2024-09-23T20:15:00,WAS,CIN,ABC,-2.7,45.5,5.0,False,,,67.0,68.0,Light Rain,68.0,4,104.0,-131.0,2024-09-23T00:00:00,2024-09-23T20:15:00,18701,35,7,18701,Final,,2024-09-24T00:15:00,"{'StadiumID': 5, 'Name': 'Paycor Stadium', 'City': 'Cincinnati', 'State': 'OH', 'Country': 'USA', 'Capacity': 65515, 'PlayingSurface': 'Artificial', 'GeoLat': 39.095309, 'GeoLong': -84.516003, 'Type': 'Outdoor'}"
202410423,1,2024,4,2024-09-26T20:15:00,DAL,NYG,AMZN,0.8,45.0,3.0,False,,,70.0,71.0,Light Rain,71.0,2,-92.0,76.0,2024-09-26T00:00:00,2024-09-26T20:15:00,18732,9,23,18732,Final,,2024-09-27T00:15:00,"{'StadiumID': 3, 'Name': 'MetLife Stadium', 'City': 'East Rutherford', 'State': 'NJ', 'Country': 'USA', 'Capacity': 82500, 'PlayingSurface': 'Artificial', 'GeoLat': 40.813528, 'GeoLong': -74.074361, 'Type': 'Outdoor'}"
202410402,1,2024,4,2024-09-29T13:00:00,NO,ATL,FOX,-1.0,42.5,45.0,False,,,69.0,70.0,Broken Clouds,69.0,3,48.0,-56.0,2024-09-29T00:00:00,2024-09-29T13:00:00,18724,22,2,18724,Final,,2024-09-29T17:00:00,"{'StadiumID': 45, 'Name': 'Mercedes-Benz Stadium', 'City': 'Atlanta', 'State': 'GA', 'Country': 'USA', 'Capacity': 71000, 'PlayingSurface': 'Artificial', 'GeoLat': 33.755556, 'GeoLong': -84.401, 'Type': 'RetractableDome'}"
202410405,1,2024,4,2024-09-29T13:00:00,CIN,CAR,FOX,0.7,46.5,26.0,False,,,68.0,69.0,Clear Sky,69.0,2,-85.0,71.0,2024-09-29T00:00:00,2024-09-29T13:00:00,18725,7,5,18725,Final,,2024-09-29T17:00:00,"{'StadiumID': 26, 'Name': 'Bank of America Stadium', 'City': 'Charlotte', 'State': 'NC', 'Country': 'USA', 'Capacity': 74867, 'PlayingSurface': 'Artificial', 'GeoLat': 35.225833, 'GeoLong': -80.852778, 'Type': 'Outdoor'}"
